url	titolo_originale	titolo_inglese	casa_ed	nazionalità	disegni	storia	categoria	genere	anno	volumi	stato_patria	stato_ita	disponibilità	valutazione	opinioni	serializzato	tag	utenti	trama
https://www.animeclick.it/manga/12204/rental-magica-from-solomon	Rental Magica From Solomon	Rental Magica From Solomon	Kadokawa Shoten	Giappone	Makoto2gou	Makoto Sanda	Shounen	Azione  Commedia  Fantasy  Magia  Soprannaturale	2007 - 2008	2	completato	completato	GP Manga (compralo su Amazon.it)	7,400   (#1234 in manga) (1 valutazioni con 0 recensioni)	5  2  2 - 62,50% promosso	Comp Ace	Eredità  Maghi  Gatti  Famigli  streghe  creature-magiche  negozio-di-magia	5 In lettura, 21 Completo, 0 Pausa, 1 Sospeso, 0 Da rileggere, 17 Da leggere - drop rate: 3,70%	"['Trama: Itsuki Iba è il nuovo presidente della ""Astral, maghi a noleggio"", una strana azienda pronta a fornire servizi magici a chiunque ne abbia bisogno. Ma Itsuki è solo uno studente codardo e vive questa nuova situazione, causata dalla prematura scomparsa del padre, come una vera e propria tragedia. Se ci mettete poi che il nostro protagonista non è neppure un mago… Be\', il quadro è completo. Anche se, a dirla tutta, anche in Itsuki c\'è qualcosa di strano, qualcosa che, nascosto nel suo passato, si annida sotto la benda che gli copre l\'occhio destro.', ""Trama dell'editore italiano, GP Publishing.""]"
https://www.animeclick.it/manga/28999/rental-onii-chan	Rental Onii-chan	Brother for Rent	Square Enix	Giappone	Hako Ichiiro	Hako Ichiiro	Shounen	Drammatico  Psicologico  Scolastico  Slice of Life	2017	4	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Gangan Pixiv	Solitudine  Morte-di-una-persona-cara  Relazione-fratello-sorella  Protagonista-gentile  Genitori-deceduti  Fratello-e-Sorella  protagonista-femminile-giovane	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere	['Trama: Kanami vive sola con suo fratello, che è drasticamente cambiato alla morte dei loro genitori. In cerca del calore familiare perduto, la ragazzina decide di usare i soldi ereditati per prendere in affitto un fratello: qualcuno con cui andare a fare shopping, mangiare assieme, divertirsi, o, più semplicemente, passare del tempo insieme.']
https://www.animeclick.it/manga/26245/reset-game	Reset Game	Reset Game	Tokuma Shoten	Giappone	Kanji Yoshikai	Kanji Yoshikai	Shounen	Drammatico  Horror  Mistero  Psicologico	2014	4	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	GANMA!	Amici-di-infanzia  Manipolazione-della-memoria  Web-manga  Gioco-di-sopravvivenza-Situazione-gioca-o-muori	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 2 Da leggere	"[""Trama: La storia inizia quando Seiichi e la sua amica Nanako si svegliano all'improvviso in una stanza completamente bianca priva di uscita. Chi li ha portati in quel luogo? Perché? La persona che gli si para davanti, sarà un amico o un nemico? Per sfuggire alla morte i due ragazzi devono trovare una via di scampo ma pare che Seiichi non possa fidarsi neanche della sia amica d'infanzia...""]"
https://www.animeclick.it/manga/19018/biohazard-heavenly-island	Biohazard - Heavenly Island	Resident Evil - Heavenly Island	Akita Shoten	Giappone	Naoki Serizawa	Capcom	Shounen	Azione  Drammatico  Ecchi  Horror  Mistero  Sentimentale	2015 - 2017	5	completato	completato	Panini Comics (compralo su Amazon.it)	7,083   (#2762 in manga) (2 valutazioni con 0 recensioni)	2  0  3 - 40,00% promosso	Shuukan Shounen Champion	zombie  Violenza  Esperimenti-umani	8 In lettura, 12 Completo, 0 Pausa, 1 Sospeso, 1 Da rileggere, 11 Da leggere - drop rate: 4,55%	"['Trama: La storia ruota attorno allo staff di ""Idol Survivor"", un noto programma tv in cui delle idol in costume da bagno devono competere in alcuni giochi. Lo staff arriva nella stessa isola sud americana in cui l\'agente Claire Redfield si trova per un\'investigazione.']"
https://www.animeclick.it/manga/12329/biohazard-marhawa-desire	Biohazard - Marhawa Desire	Resident Evil: Marhawa Desire	Akita Shoten	Giappone	Naoki Serizawa	Capcom	Shounen  Pubblico Adulto	Azione  Drammatico  Fantascienza  Gioco  Guerra  Horror  Mistero  Scolastico  Soprannaturale	2012 - 2013	5	completato	completato	Panini Comics (compralo su Amazon.it)	6,613   (#4595 in manga) (9 valutazioni con 3 recensioni)	34  5  4 - 83,95% promosso	Shuukan Shounen Champion	zombie  virus  Scuola-superiore  Amicizia  Flashback  Morte-di-una-persona-cara  Collegio  biopunk	50 In lettura, 51 Completo, 3 Pausa, 3 Sospeso, 1 Da rileggere, 26 Da leggere - drop rate: 2,78%	"[""Trama: La tranquillità dell'istituto Marhawa, una prestigiosa accademia asiatica gestita dalle suore, viene sconvolta quando l’alunna di una classe diventa uno zombie e uccide alcuni dei suoi compagni! È un caso isolato o l’inizio di un’epidemia scatenata dal contagio con un nuovo tipo di virus? Su questo dovranno indagare un professore universitario e un suo giovane allievo chiamati a fare luce sulla questione."", 'Mentre nella scuola sta succedendo tutto questo, Chris Redfield è a capo di una squadra di agenti della BSAA impegnata in una missione che potrebbe essere collegata al contagio degli studenti!', '(trama tratta dal comunicato Panini Comics)']"
https://www.animeclick.it/manga/24740/retriever-hachi	Retriever Hachi	Retriever Hachi	Kodansha	Giappone	Atsuo Ueda	Atsuo Ueda	Shounen	Sport	2014 - 2015	2	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Magazine Special	tennis	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 2 Da leggere	['Trama: Hachio Inumaru è entrato nel club di tennis della Tetsuya High School, ma il presidente della squadra gli suggerisce di lasciar perdere questo sport. Hachi ama il tennis e ha uno stile di gioco tutto suo, il suo obiettivo sarà quello di migliorare e non mollare, mantenendo il suo particolare modo di giocare...simile ad un cane retriever!']
https://www.animeclick.it/manga/17101/fukushuu-kyoushitsu	Fukushuu Kyoushitsu	Revenge Classroom	Kodansha	Giappone	Ryu Kaname	Karasu Yamazaki	Shounen	Drammatico  Horror  Psicologico  Scolastico	2013	7	completato	completato	Panini Comics (compralo su Amazon.it)	7,312   (#1519 in manga) (18 valutazioni con 3 recensioni)	86  5  0 - 97,18% promosso	Everystar	Bullismo  vendetta	29 In lettura, 64 Completo, 2 Pausa, 2 Sospeso, 0 Da rileggere, 49 Da leggere - drop rate: 2,06%	"[""Trama: Fujisawa Ayana ha subito terribili atti di bullismo a scuola: inizialmente ha cercato di difendersi ma successivamente ha imparato a subire passivamente, aspettando solo la fine di quel dolore. I maltrattamenti però aumentano di giorno in giorno, fin quando non viene spinta in mezzo ad una strada trafficata. Mentre è in ospedale, si rende conto che se non reagirà i suoi compagni finiranno per ucciderla; realizza quindi che l'unico cammino possibile è quello della vendetta. Il suo piano include coloro che l'hanno maltrattata ma anche quelli che sono rimasti in disparte a ridere e chi non ha fatto nulla per aiutarla. inizia quindi a prendere nota delle abitudini dei compagni, cercando di capire quale sia il modo migliore per farli soffrire. Se è vero che molte delle sue vittime sono i suoi carnefici, il piano di vendetta include anche alcune persone che le sono sempre state amiche...""]"
https://www.animeclick.it/manga/11417/reverb	Reverb	Reverb	Kadokawa Shoten	Giappone	Haruhiko Mikimoto	Haruhiko Mikimoto	Shounen	Raccolta  Soprannaturale	1998	1	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Comic Dragon	indovino	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 11 Da leggere	['Trama: Raccolta di sei storie brevi, ognuna delle quali incentrata su una diversa ragazza soprannaturale.']
https://www.animeclick.it/manga/11419/reverend-d	Reverend D	Reverend D Zero	Ichijinsha	Giappone	Tohru Fujisawa	Tohru Fujisawa	Shounen	Azione  Horror  Soprannaturale	2006 - 2007	2	completato	completato	JPOP (compralo su Amazon.it)	6,567   (#4723 in manga) (10 valutazioni con 2 recensioni)	10  7  5 - 54,05% promosso	Comic REX	Abilità-speciali	1 In lettura, 92 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 20 Da leggere - drop rate: 0,00%	"[""Trama: In una Tokyo in tutto e per tutto simile ai giorni nostri, le persone continuano misteriosamente a morire, trasformandosi inspiegabilmente in sabbia rossa... Una ragazza, Yui Izumi, grazie alla sua straordinaria capacità di prevedere gli eventi, cercherà di porre fine a questa situazione, che ha ormai gettato l'intera città nel panico più profondo."", 'Trama tratta dal catalogo J-POP Preview 2011.']"
https://www.animeclick.it/manga/27674/ride-on-king	Ride-on king	The Ride-on king	Kodansha	Giappone	Yasushi Baba	Yasushi Baba	Shounen  Pubblico Adulto	Avventura  Azione  Fantasy	2018	4	in corso	inedito	Nessuna	7,000   (#3011 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Shounen Sirius	Violenza  arti-marziali  Elfi  Centauri	3 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 9 Da leggere - drop rate: 0,00%	"['Trama: Alexander Purchinov è il presidente dello stato di Pursia, una nagione governata dalla violenza e influenzata dalla sua politica. Alexander ha sempre desiderato dominare e ""cavalcare"" qualsiasi cosa, sia figurativamente, che letteralmente. Ora che ha sottomesso la sua nazione ha un nuovo obiettivo: un mondo fantastico in cui vivono orchi, viverne e centauri.']"
https://www.animeclick.it/manga/13438/riko-to-haru-to-onsen-to-iruka	Riko to Haru to Onsen to Iruka	Rico & Hal, & Irukawa hot springs	ASCII Media Works	Giappone	Hijiki	Hijiki	Shounen	Commedia  Scolastico  Slice of Life	2011 - 2013	4	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Comic Dengeki Daioh	Accademie-femminili  Amici-di-infanzia  Amicizia  Campagna  Terme	2 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 10 Da leggere - drop rate: 0,00%	"[""Trama: La protagonista della storia si è dovuta trasferire nel paesino di campagna in cui vive la sua amica d'infanzia. Qui, fanno del loro meglio per godersi il loro tempo insieme, e per di più, c'è una sorgente termale nella locanda in cui la ragazza vive.""]"
https://www.animeclick.it/manga/15247/rikujou-boueitai-mao-chan	Rikujou Boueitai Mao-chan	Mao-chan	Kodansha	Giappone	RAN	Ken Akamatsu	Shounen	Commedia  Fantascienza  Fantasy  Magia  Maho Shojo  Parodia	2002 - 2004	4	completato	inedito	Nessuna	7,000   (#3404 in manga) (2 valutazioni con 1 recensioni)	0  0  0 - 0,00% promosso	Magazine Special	Alieni  caratteristiche-animali	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere - drop rate: 0,00%	"[""Trama: Il Giappone è stato invaso dagli alieni, ma non si tratta di un normale assalto. Questi extraterrestri sono carini ed estremamente pericolosi. I loro poteri strabilianti sono troppo per l'esercito."", ""Mao-chan, la figlia di un grande generale, e i suoi affascinanti amici sono l'unica speranza del Giappone contro questo attacco."", '', 'Questo manga è una parodia della serie manga di successo ""Love Hina"".']"
https://www.animeclick.it/manga/14040/rin-harold-sakuishi	RiN	RiN	Kodansha	Giappone	Harold Sakuishi	Harold Sakuishi	Shounen	Scolastico  Soprannaturale	2012 - 2016	14	completato	in corso	Goen (compralo su Amazon.it)	7,318   (#1506 in manga) (7 valutazioni con 0 recensioni)	13  2  0 - 92,86% promosso	Gekkan Shounen Magazine	sogni  Mangaka  Sottotrama-romantica  Autore-di-fumetti  Protagonista-timido  indovino  Protagonista-ambizioso  industria-dei-manga  protagonista-femminile-popolare	15 In lettura, 5 Completo, 2 Pausa, 0 Sospeso, 0 Da rileggere, 37 Da leggere - drop rate: 0,00%	['Trama: Fushimi è un ragazzo che frequenta le superiori con il sogno di diventare un mangaka, Rin lavora come modella e sembra possedere un qualche tipo di potere psichico... Cosa succederà quando le loro strade si incroceranno?']
https://www.animeclick.it/manga/10704/ring-ni-kakero	Ring ni Kakero	Put it all in the Ring	Shueisha	Giappone	Masami Kurumada	Masami Kurumada	Shounen	Azione  Combattimento  Fantastico  Sport	1976 - 1981	25	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shuukan Shounen Jump	Fuga-da-casa  arti-marziali  crescita-dei-protagonisti  pugilato-boxe  Protagonista-giovane  Genitori-deceduti  Sorella-maggiore	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 9 Da leggere - drop rate: 0,00%	"[""Trama: Il giovane pugile Ryuji Takane lascia la propria casa per affrontare i più forti avversari del mondo e guadagnare il denaro necessario per mantenere la madre; a sostenerlo in quest'avventura, il suo preparatore atletico, la sorella Kiku. I due hanno ereditato il talento per la boxe dal padre, un grande campione del passato: Ryu la forza e la tecnica, Kiku l'attitudine strategica."", 'Presto Ryu si troverà a incrociare i guanti con Jun Kenzaki, suo eterno sfidante e migliore amico, contro il quale si batterà per il titolo nazionale di boxe.']"
https://www.animeclick.it/manga/13437/rising-x-rydeen	Rising x Rydeen	Rising x Rydeen	Kadokawa Shoten	Giappone	Renji Fukuhara	Youichi Hatsumi	Shounen	Azione  Commedia  Ecchi  Fantascienza  Harem  Scolastico  Sentimentale  Soprannaturale	2012 - 2014	6	completato	inedito	Nessuna	7,000   (#3133 in manga) (2 valutazioni con 1 recensioni)	0  0  0 - 0,00% promosso	Age Premium	Abilità-speciali  Studente-trasferito  Amici-di-infanzia  Protagonista-femminile-forte  manipolazione-degli-elementi  Lotta-al-crimine	2 In lettura, 2 Completo, 1 Pausa, 1 Sospeso, 0 Da rileggere, 24 Da leggere - drop rate: 16,67%	"['Trama: Shimonone Takara, un giovane strano ragazzo, ha sempre voluto essere uno ""Strange Human"". Costoro sono persone che possiedono grandi poteri che non possono essere utilizzati dalle persone normali. Un giorno, Takara incontra una donna di nome Aria che appartiene a un\'organizzazione: cosa vuole da lui? Takara sta per diventare uno Strange Human?']"
https://www.animeclick.it/manga/25125/rival-posi-de-mo-watakushi-wa	Rival Posi de mo watakushi wa	Rival Posi de mo watakushi wa	Kadokawa Shoten	Giappone	Kaomoji	Kaomoji	Shounen	Commedia  Scolastico  Sentimentale  Slice of Life	2018	1	in corso	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Gene Pixiv	Abilità-speciali  Studente-trasferito  Amici-di-infanzia  Protagonista-femminile-forte  manipolazione-degli-elementi  Lotta-al-crimine	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	['Trama:']
https://www.animeclick.it/manga/22662/rivnes	Ribunesu	Rivnes	Kodansha	Giappone	Yuki Domoto	Yuki Domoto	Shounen	Commedia  Sentimentale	2014 - 2018	12	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shuukan Shounen Magazine	Amici-di-infanzia  Sister-complex  Fratello-e-Sorella	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere	['Trama: Il manga racconta la storia di un invincibile fratello maggiore che farebbe qualunque cosa per la sua sorellina.']
https://www.animeclick.it/manga/20955/robot-x-laserbeam	Robot Laserbeam	Robot x Laserbeam	Shueisha	Giappone	Tadatoshi Fujimaki	Tadatoshi Fujimaki	Shounen	Scolastico  Sport	2017 - 2018	7	completato	inedito	Nessuna	7,000   (#3018 in manga) (1 valutazioni con 0 recensioni)	0  0  0 - 0,00% promosso	Shuukan Shounen Jump	club-scolastico  Mezzo-giapponese  Genio  protagonista-impassibile  golf	1 In lettura, 2 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 7 Da leggere - drop rate: 0,00%	"['Trama: Robato Hatohara è uno studente del primo anno delle superiori dalle scarse capacità sociali e dal comportamento meccanico e quasi privo di qualsiasi emozione, tanto da aver ispirato il suo soprannome, ""Robot"". Volendolo aiutare, il suo unico amico Tomoya cerca di convincerlo ad entrare nel club di golf a cui si è appena iscritto lui stesso: Robot rifiuta, inizialmente disinteressato a qualsiasi tipo di competizione. Il ragazzo, tuttavia, si rivela presto essere una sorta di genio del golf proprio grazie alla propria personalità analitica e metodica.']"
https://www.animeclick.it/manga/13145/robotics-notes	Robotics;Notes	Robotics;Notes	Shogakukan	Giappone	Keiji Asakawa	5pb.	Shounen	Avventura  Commedia  Fantascienza  Mistero  Psicologico  Scolastico  Sentimentale	2012 - 2014	6	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Comic Blade	Science-Adventures  Robot	0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 23 Da leggere - drop rate: 0,00%	"['Trama: La storia è ambientata nell\'anno 2019 in un mondo in cui la tecnologia permea sempre di più la vita delle persone e la società, e in cui la ""realtà aumentata"" è ormai una cosa comune. Ma proprio per l\'alto peso della tecnologia il mondo più avanzato era stato messo in crisi da alcune tempeste solari particolarmente forti.', '', ""Nel liceo presente nel capoluogo dell'isola di Tenegashima, l'allegra Akiho Senomiya, con il supporto dello svogliato e indolente amico d'infanzia Yashio Kato, cerca in tutti i modi di riportare in auge il club di robotica della scuola nel tentativo di inseguire il sogno del club: costruire un giorno un robot gigante, obbiettivo perseguito ma abbandonato anni prima anche dalla sorella maggiore di Akiho, Misaki."", ""Con l'aiuto dei nuovi membri raccolti col tempo (Junna Daitoku, Frau Kojiro, e Subaru Hidaka) il club fa notevoli progressi nel suo progetto ma, man mano che il lavoro prosegue, Yashio e gli altri si troveranno coinvolti, tra vecchie storie e fantasmi del passato, in un percorso che potrebbe decidere il destino del mondo.""]"
https://www.animeclick.it/manga/14915/robotics-notes-dream-seeker	Robotics;Notes - Dream Seeker	Robotics;Notes - Dream Seeker	Square Enix	Giappone	Tsuzuri Yuno	5pb.	Shounen	Fantascienza  Scolastico	2012 - 2013	2	completato	inedito	Nessuna	0,000	0  0  0 - 0,00% promosso	Shounen Gangan	Science-Adventures  Robot	0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 5 Da leggere	['Trama: Spin-off di Robotics;Notes incentrato sul personaggio di Akiho Senomiya.']
